algorithm,num_episodes,num_labels,random_seed_index,target_color,random_seed,target_color_hex,color_sequence_type,num_neighbors,_hostname,_pwd,_username,_start_time,_end_time,answer,num_fallbacks,runtime,total_episodes
brute-force,100000,10,3,#CD6D8F,0.23720547482319754,#CD6D8F,random,0,n006.cluster.com,/net/clusterhn.cluster.com/home/justinnhli/git/rdfwrap,justinnhli,2017-06-23 22:39:25.991851,2017-06-23 22:41:04.883476,#CD6D88,0,47.965444803237915,100000
exact-heuristic,100000,10,3,#CD6D8F,0.23720547482319754,#CD6D8F,random,0,n006.cluster.com,/net/clusterhn.cluster.com/home/justinnhli/git/rdfwrap,justinnhli,2017-06-23 22:41:04.885524,2017-06-23 22:42:03.254415,#CD6D88,0,5.785697937011719,12213
brute-force,100000,10,3,#74B32E,0.23720547482319754,#74B32E,random,0,n006.cluster.com,/net/clusterhn.cluster.com/home/justinnhli/git/rdfwrap,justinnhli,2017-06-23 22:42:03.256693,2017-06-23 22:43:42.419014,#72B630,0,47.1910355091095,100000
exact-heuristic,100000,10,3,#74B32E,0.23720547482319754,#74B32E,random,0,n006.cluster.com,/net/clusterhn.cluster.com/home/justinnhli/git/rdfwrap,justinnhli,2017-06-23 22:43:42.420982,2017-06-23 22:44:39.612833,#72B630,0,5.676991701126099,10260
brute-force,100000,10,3,#06FDA3,0.23720547482319754,#06FDA3,random,0,n006.cluster.com,/net/clusterhn.cluster.com/home/justinnhli/git/rdfwrap,justinnhli,2017-06-23 22:44:39.614875,2017-06-23 22:46:19.972553,#04FCA7,0,47.897605895996094,100000
exact-heuristic,100000,10,3,#06FDA3,0.23720547482319754,#06FDA3,random,0,n006.cluster.com,/net/clusterhn.cluster.com/home/justinnhli/git/rdfwrap,justinnhli,2017-06-23 22:46:19.974589,2017-06-23 22:47:15.510575,#04FCA7,0,3.412706136703491,7236
brute-force,100000,10,3,#F71976,0.23720547482319754,#F71976,random,0,n006.cluster.com,/net/clusterhn.cluster.com/home/justinnhli/git/rdfwrap,justinnhli,2017-06-23 22:47:15.512678,2017-06-23 22:48:54.971909,#F71B76,0,46.949249267578125,100000
exact-heuristic,100000,10,3,#F71976,0.23720547482319754,#F71976,random,0,n006.cluster.com,/net/clusterhn.cluster.com/home/justinnhli/git/rdfwrap,justinnhli,2017-06-23 22:48:54.974068,2017-06-23 22:49:49.693005,#F71B76,0,2.52935528755188,5373
brute-force,100000,10,3,#BCB249,0.23720547482319754,#BCB249,random,0,n006.cluster.com,/net/clusterhn.cluster.com/home/justinnhli/git/rdfwrap,justinnhli,2017-06-23 22:49:49.695122,2017-06-23 22:51:29.870109,#BDB149,0,47.931724309921265,100000
exact-heuristic,100000,10,3,#BCB249,0.23720547482319754,#BCB249,random,0,n006.cluster.com,/net/clusterhn.cluster.com/home/justinnhli/git/rdfwrap,justinnhli,2017-06-23 22:51:29.872470,2017-06-23 22:52:25.450854,#BDB149,0,4.695028781890869,10260
brute-force,100000,20,3,#CD6D8F,0.23720547482319754,#CD6D8F,random,0,n006.cluster.com,/net/clusterhn.cluster.com/home/justinnhli/git/rdfwrap,justinnhli,2017-06-23 22:52:25.453124,2017-06-23 22:54:02.470365,#CD6D88,0,45.578290700912476,100000
exact-heuristic,100000,20,3,#CD6D8F,0.23720547482319754,#CD6D8F,random,0,n006.cluster.com,/net/clusterhn.cluster.com/home/justinnhli/git/rdfwrap,justinnhli,2017-06-23 22:54:02.472591,2017-06-23 22:54:55.155055,#CD6D88,0,2.058215856552124,4694
brute-force,100000,20,3,#74B32E,0.23720547482319754,#74B32E,random,0,n006.cluster.com,/net/clusterhn.cluster.com/home/justinnhli/git/rdfwrap,justinnhli,2017-06-23 22:54:55.157275,2017-06-23 22:56:30.310187,#72B630,0,45.25335621833801,100000
exact-heuristic,100000,20,3,#74B32E,0.23720547482319754,#74B32E,random,0,n006.cluster.com,/net/clusterhn.cluster.com/home/justinnhli/git/rdfwrap,justinnhli,2017-06-23 22:56:30.312521,2017-06-23 22:57:21.887131,#72B630,0,1.820098876953125,4152
brute-force,100000,20,3,#06FDA3,0.23720547482319754,#06FDA3,random,0,n006.cluster.com,/net/clusterhn.cluster.com/home/justinnhli/git/rdfwrap,justinnhli,2017-06-23 22:57:21.889600,2017-06-23 22:58:56.927837,#04FCA7,0,45.217328786849976,100000
exact-heuristic,100000,20,3,#06FDA3,0.23720547482319754,#06FDA3,random,0,n006.cluster.com,/net/clusterhn.cluster.com/home/justinnhli/git/rdfwrap,justinnhli,2017-06-23 22:58:56.930348,2017-06-23 22:59:47.682788,#04FCA7,0,0.7776713371276855,1789
brute-force,100000,20,3,#F71976,0.23720547482319754,#F71976,random,0,n006.cluster.com,/net/clusterhn.cluster.com/home/justinnhli/git/rdfwrap,justinnhli,2017-06-23 22:59:47.685364,2017-06-23 23:01:22.723002,#F71B76,0,45.43015646934509,100000
exact-heuristic,100000,20,3,#F71976,0.23720547482319754,#F71976,random,0,n006.cluster.com,/net/clusterhn.cluster.com/home/justinnhli/git/rdfwrap,justinnhli,2017-06-23 23:01:22.725259,2017-06-23 23:02:15.126785,#F71B76,0,2.132544755935669,4842
brute-force,100000,20,3,#BCB249,0.23720547482319754,#BCB249,random,0,n006.cluster.com,/net/clusterhn.cluster.com/home/justinnhli/git/rdfwrap,justinnhli,2017-06-23 23:02:15.129513,2017-06-23 23:03:49.960891,#BDB149,0,45.210620403289795,100000
exact-heuristic,100000,20,3,#BCB249,0.23720547482319754,#BCB249,random,0,n006.cluster.com,/net/clusterhn.cluster.com/home/justinnhli/git/rdfwrap,justinnhli,2017-06-23 23:03:49.963325,2017-06-23 23:04:42.304922,#BDB149,0,2.668943405151367,6073
brute-force,100000,50,3,#CD6D8F,0.23720547482319754,#CD6D8F,random,0,n006.cluster.com,/net/clusterhn.cluster.com/home/justinnhli/git/rdfwrap,justinnhli,2017-06-23 23:04:42.307460,2017-06-23 23:06:27.821048,#CD6D88,0,47.33864688873291,100000
exact-heuristic,100000,50,3,#CD6D8F,0.23720547482319754,#CD6D8F,random,0,n006.cluster.com,/net/clusterhn.cluster.com/home/justinnhli/git/rdfwrap,justinnhli,2017-06-23 23:06:27.823143,2017-06-23 23:07:25.072322,#CD6D88,0,0.7863595485687256,1704
brute-force,100000,50,3,#74B32E,0.23720547482319754,#74B32E,random,0,n006.cluster.com,/net/clusterhn.cluster.com/home/justinnhli/git/rdfwrap,justinnhli,2017-06-23 23:07:25.074385,2017-06-23 23:09:09.154493,#72B630,0,48.606329917907715,100000
exact-heuristic,100000,50,3,#74B32E,0.23720547482319754,#74B32E,random,0,n006.cluster.com,/net/clusterhn.cluster.com/home/justinnhli/git/rdfwrap,justinnhli,2017-06-23 23:09:09.156535,2017-06-23 23:10:05.592966,#72B630,0,0.6866559982299805,1491
brute-force,100000,50,3,#06FDA3,0.23720547482319754,#06FDA3,random,0,n006.cluster.com,/net/clusterhn.cluster.com/home/justinnhli/git/rdfwrap,justinnhli,2017-06-23 23:10:05.595214,2017-06-23 23:11:48.851854,#04FCA7,0,47.27157998085022,100000
exact-heuristic,100000,50,3,#06FDA3,0.23720547482319754,#06FDA3,random,0,n006.cluster.com,/net/clusterhn.cluster.com/home/justinnhli/git/rdfwrap,justinnhli,2017-06-23 23:11:48.854041,2017-06-23 23:12:44.983201,#04FCA7,0,0.5645532608032227,1227
brute-force,100000,50,3,#F71976,0.23720547482319754,#F71976,random,0,n006.cluster.com,/net/clusterhn.cluster.com/home/justinnhli/git/rdfwrap,justinnhli,2017-06-23 23:12:44.985356,2017-06-23 23:14:27.298813,#F71B76,0,46.74397945404053,100000
exact-heuristic,100000,50,3,#F71976,0.23720547482319754,#F71976,random,0,n006.cluster.com,/net/clusterhn.cluster.com/home/justinnhli/git/rdfwrap,justinnhli,2017-06-23 23:14:27.301111,2017-06-23 23:15:23.330405,#F71B76,0,0.9620833396911621,2090
brute-force,100000,50,3,#BCB249,0.23720547482319754,#BCB249,random,0,n006.cluster.com,/net/clusterhn.cluster.com/home/justinnhli/git/rdfwrap,justinnhli,2017-06-23 23:15:23.332754,2017-06-23 23:17:05.299689,#BDB149,0,46.72431015968323,100000
exact-heuristic,100000,50,3,#BCB249,0.23720547482319754,#BCB249,random,0,n006.cluster.com,/net/clusterhn.cluster.com/home/justinnhli/git/rdfwrap,justinnhli,2017-06-23 23:17:05.301799,2017-06-23 23:18:01.128545,#BDB149,0,0.6494660377502441,1415
brute-force,100000,100,3,#CD6D8F,0.23720547482319754,#CD6D8F,random,0,n006.cluster.com,/net/clusterhn.cluster.com/home/justinnhli/git/rdfwrap,justinnhli,2017-06-23 23:18:01.130699,2017-06-23 23:19:48.507295,#CD6D88,0,48.424176931381226,100000
exact-heuristic,100000,100,3,#CD6D8F,0.23720547482319754,#CD6D8F,random,0,n006.cluster.com,/net/clusterhn.cluster.com/home/justinnhli/git/rdfwrap,justinnhli,2017-06-23 23:19:48.509511,2017-06-23 23:20:47.852419,#CD6D88,0,0.3565387725830078,766
brute-force,100000,100,3,#74B32E,0.23720547482319754,#74B32E,random,0,n006.cluster.com,/net/clusterhn.cluster.com/home/justinnhli/git/rdfwrap,justinnhli,2017-06-23 23:20:47.854621,2017-06-23 23:22:35.582272,#72B630,0,48.65447497367859,100000
exact-heuristic,100000,100,3,#74B32E,0.23720547482319754,#74B32E,random,0,n006.cluster.com,/net/clusterhn.cluster.com/home/justinnhli/git/rdfwrap,justinnhli,2017-06-23 23:22:35.584543,2017-06-23 23:23:34.795379,#72B630,0,0.2634305953979492,577
brute-force,100000,100,3,#06FDA3,0.23720547482319754,#06FDA3,random,0,n006.cluster.com,/net/clusterhn.cluster.com/home/justinnhli/git/rdfwrap,justinnhli,2017-06-23 23:23:34.797526,2017-06-23 23:25:24.108773,#04FCA7,0,49.56872844696045,100000
exact-heuristic,100000,100,3,#06FDA3,0.23720547482319754,#06FDA3,random,0,n006.cluster.com,/net/clusterhn.cluster.com/home/justinnhli/git/rdfwrap,justinnhli,2017-06-23 23:25:24.111410,2017-06-23 23:26:24.959247,#04FCA7,0,0.26881909370422363,580
brute-force,100000,100,3,#F71976,0.23720547482319754,#F71976,random,0,n006.cluster.com,/net/clusterhn.cluster.com/home/justinnhli/git/rdfwrap,justinnhli,2017-06-23 23:26:24.961671,2017-06-23 23:28:12.267292,#F71B76,0,48.12146234512329,100000
exact-heuristic,100000,100,3,#F71976,0.23720547482319754,#F71976,random,0,n006.cluster.com,/net/clusterhn.cluster.com/home/justinnhli/git/rdfwrap,justinnhli,2017-06-23 23:28:12.348734,2017-06-23 23:29:12.464138,#F71B76,0,0.46138644218444824,983
brute-force,100000,100,3,#BCB249,0.23720547482319754,#BCB249,random,0,n006.cluster.com,/net/clusterhn.cluster.com/home/justinnhli/git/rdfwrap,justinnhli,2017-06-23 23:29:12.476535,2017-06-23 23:31:00.409005,#BDB149,0,47.85714888572693,100000
exact-heuristic,100000,100,3,#BCB249,0.23720547482319754,#BCB249,random,0,n006.cluster.com,/net/clusterhn.cluster.com/home/justinnhli/git/rdfwrap,justinnhli,2017-06-23 23:31:00.411286,2017-06-23 23:31:59.734326,#BCB146,0,0.2784759998321533,612
brute-force,100000,200,3,#CD6D8F,0.23720547482319754,#CD6D8F,random,0,n006.cluster.com,/net/clusterhn.cluster.com/home/justinnhli/git/rdfwrap,justinnhli,2017-06-23 23:31:59.736809,2017-06-23 23:33:55.758505,#CD6D88,0,48.09087038040161,100000
exact-heuristic,100000,200,3,#CD6D8F,0.23720547482319754,#CD6D8F,random,0,n006.cluster.com,/net/clusterhn.cluster.com/home/justinnhli/git/rdfwrap,justinnhli,2017-06-23 23:33:55.760620,2017-06-23 23:35:02.516553,#CD6D88,0,0.20971179008483887,465
brute-force,100000,200,3,#74B32E,0.23720547482319754,#74B32E,random,0,n006.cluster.com,/net/clusterhn.cluster.com/home/justinnhli/git/rdfwrap,justinnhli,2017-06-23 23:35:02.518656,2017-06-23 23:36:57.161590,#72B630,0,48.007458209991455,100000
exact-heuristic,100000,200,3,#74B32E,0.23720547482319754,#74B32E,random,0,n006.cluster.com,/net/clusterhn.cluster.com/home/justinnhli/git/rdfwrap,justinnhli,2017-06-23 23:36:57.163774,2017-06-23 23:38:02.896416,#72B630,0,0.1526954174041748,345
brute-force,100000,200,3,#06FDA3,0.23720547482319754,#06FDA3,random,0,n006.cluster.com,/net/clusterhn.cluster.com/home/justinnhli/git/rdfwrap,justinnhli,2017-06-23 23:38:02.898950,2017-06-23 23:39:54.188981,#04FCA7,0,46.090240716934204,100000
exact-heuristic,100000,200,3,#06FDA3,0.23720547482319754,#06FDA3,random,0,n006.cluster.com,/net/clusterhn.cluster.com/home/justinnhli/git/rdfwrap,justinnhli,2017-06-23 23:39:54.191216,2017-06-23 23:40:58.889479,#04FCA7,0,0.23764753341674805,550
brute-force,100000,200,3,#F71976,0.23720547482319754,#F71976,random,0,n006.cluster.com,/net/clusterhn.cluster.com/home/justinnhli/git/rdfwrap,justinnhli,2017-06-23 23:40:58.891740,2017-06-23 23:42:47.253458,#F71B76,0,44.49337935447693,100000
exact-heuristic,100000,200,3,#F71976,0.23720547482319754,#F71976,random,0,n006.cluster.com,/net/clusterhn.cluster.com/home/justinnhli/git/rdfwrap,justinnhli,2017-06-23 23:42:47.255773,2017-06-23 23:43:51.367284,#F71B76,0,0.31342315673828125,725
brute-force,100000,200,3,#BCB249,0.23720547482319754,#BCB249,random,0,n006.cluster.com,/net/clusterhn.cluster.com/home/justinnhli/git/rdfwrap,justinnhli,2017-06-23 23:43:51.376899,2017-06-23 23:45:49.239993,#BDB149,0,48.065593004226685,100000
exact-heuristic,100000,200,3,#BCB249,0.23720547482319754,#BCB249,random,0,n006.cluster.com,/net/clusterhn.cluster.com/home/justinnhli/git/rdfwrap,justinnhli,2017-06-23 23:45:49.242453,2017-06-23 23:46:54.611169,#BCB146,0,0.05376482009887695,122
brute-force,1000,10,2,#CD6D8F,0.8946098106246071,#CD6D8F,random,0,n006.cluster.com,/net/clusterhn.cluster.com/home/justinnhli/git/rdfwrap,justinnhli,2017-06-23 22:32:13.147057,2017-06-23 22:32:14.099755,#DB6C81,0,0.42856764793395996,1000
exact-heuristic,1000,10,2,#CD6D8F,0.8946098106246071,#CD6D8F,random,0,n006.cluster.com,/net/clusterhn.cluster.com/home/justinnhli/git/rdfwrap,justinnhli,2017-06-23 22:32:14.111946,2017-06-23 22:32:14.629465,#DB6C81,0,0.051529645919799805,118
brute-force,1000,10,2,#74B32E,0.8946098106246071,#74B32E,random,0,n006.cluster.com,/net/clusterhn.cluster.com/home/justinnhli/git/rdfwrap,justinnhli,2017-06-23 22:32:14.631364,2017-06-23 22:32:15.516505,#70A332,0,0.4037787914276123,1000
exact-heuristic,1000,10,2,#74B32E,0.8946098106246071,#74B32E,random,0,n006.cluster.com,/net/clusterhn.cluster.com/home/justinnhli/git/rdfwrap,justinnhli,2017-06-23 22:32:15.518459,2017-06-23 22:32:16.027412,#70A332,0,0.047631263732910156,108
brute-force,1000,10,2,#06FDA3,0.8946098106246071,#06FDA3,random,0,n006.cluster.com,/net/clusterhn.cluster.com/home/justinnhli/git/rdfwrap,justinnhli,2017-06-23 22:32:16.029308,2017-06-23 22:32:16.925317,#28F9A7,0,0.40883612632751465,1000
exact-heuristic,1000,10,2,#06FDA3,0.8946098106246071,#06FDA3,random,0,n006.cluster.com,/net/clusterhn.cluster.com/home/justinnhli/git/rdfwrap,justinnhli,2017-06-23 22:32:16.927127,2017-06-23 22:32:17.414127,#28F9A7,0,0.023743867874145508,54
brute-force,1000,10,2,#F71976,0.8946098106246071,#F71976,random,0,n006.cluster.com,/net/clusterhn.cluster.com/home/justinnhli/git/rdfwrap,justinnhli,2017-06-23 22:32:17.416060,2017-06-23 22:32:18.297563,#FB1E83,0,0.40479350090026855,1000
exact-heuristic,1000,10,2,#F71976,0.8946098106246071,#F71976,random,0,n006.cluster.com,/net/clusterhn.cluster.com/home/justinnhli/git/rdfwrap,justinnhli,2017-06-23 22:32:18.299412,2017-06-23 22:32:18.775962,#E82079,0,0.02108907699584961,49
brute-force,1000,10,2,#BCB249,0.8946098106246071,#BCB249,random,0,n006.cluster.com,/net/clusterhn.cluster.com/home/justinnhli/git/rdfwrap,justinnhli,2017-06-23 22:32:18.777863,2017-06-23 22:32:19.669652,#BAC151,0,0.40828680992126465,1000
exact-heuristic,1000,10,2,#BCB249,0.8946098106246071,#BCB249,random,0,n006.cluster.com,/net/clusterhn.cluster.com/home/justinnhli/git/rdfwrap,justinnhli,2017-06-23 22:32:19.671425,2017-06-23 22:32:20.175758,#A8BA4E,0,0.047569990158081055,108
brute-force,1000,20,2,#CD6D8F,0.8946098106246071,#CD6D8F,random,0,n006.cluster.com,/net/clusterhn.cluster.com/home/justinnhli/git/rdfwrap,justinnhli,2017-06-23 22:32:20.177728,2017-06-23 22:32:21.070613,#DB6C81,0,0.4009721279144287,1000
exact-heuristic,1000,20,2,#CD6D8F,0.8946098106246071,#CD6D8F,random,0,n006.cluster.com,/net/clusterhn.cluster.com/home/justinnhli/git/rdfwrap,justinnhli,2017-06-23 22:32:21.072416,2017-06-23 22:32:21.555251,#DB6C81,0,0.01974344253540039,46
brute-force,1000,20,2,#74B32E,0.8946098106246071,#74B32E,random,0,n006.cluster.com,/net/clusterhn.cluster.com/home/justinnhli/git/rdfwrap,justinnhli,2017-06-23 22:32:21.557172,2017-06-23 22:32:22.460103,#70A332,0,0.4343888759613037,1000
exact-heuristic,1000,20,2,#74B32E,0.8946098106246071,#74B32E,random,0,n006.cluster.com,/net/clusterhn.cluster.com/home/justinnhli/git/rdfwrap,justinnhli,2017-06-23 22:32:22.462087,2017-06-23 22:32:22.939880,#70A332,0,0.015924692153930664,38
brute-force,1000,20,2,#06FDA3,0.8946098106246071,#06FDA3,random,0,n006.cluster.com,/net/clusterhn.cluster.com/home/justinnhli/git/rdfwrap,justinnhli,2017-06-23 22:32:22.941857,2017-06-23 22:32:23.808579,#28F9A7,0,0.40298008918762207,1000
exact-heuristic,1000,20,2,#06FDA3,0.8946098106246071,#06FDA3,random,0,n006.cluster.com,/net/clusterhn.cluster.com/home/justinnhli/git/rdfwrap,justinnhli,2017-06-23 22:32:23.810555,2017-06-23 22:32:24.306952,#28F9A7,0,0.0043947696685791016,10
brute-force,1000,20,2,#F71976,0.8946098106246071,#F71976,random,0,n006.cluster.com,/net/clusterhn.cluster.com/home/justinnhli/git/rdfwrap,justinnhli,2017-06-23 22:32:24.308862,2017-06-23 22:32:25.176135,#FB1E83,0,0.4034886360168457,1000
exact-heuristic,1000,20,2,#F71976,0.8946098106246071,#F71976,random,0,n006.cluster.com,/net/clusterhn.cluster.com/home/justinnhli/git/rdfwrap,justinnhli,2017-06-23 22:32:25.178193,2017-06-23 22:32:25.681918,#FB1E83,0,0.020970821380615234,49
brute-force,1000,20,2,#BCB249,0.8946098106246071,#BCB249,random,0,n006.cluster.com,/net/clusterhn.cluster.com/home/justinnhli/git/rdfwrap,justinnhli,2017-06-23 22:32:25.683832,2017-06-23 22:32:26.548843,#BAC151,0,0.3999655246734619,1000
exact-heuristic,1000,20,2,#BCB249,0.8946098106246071,#BCB249,random,0,n006.cluster.com,/net/clusterhn.cluster.com/home/justinnhli/git/rdfwrap,justinnhli,2017-06-23 22:32:26.550752,2017-06-23 22:32:27.056242,#BAC151,0,0.02825641632080078,67
brute-force,1000,50,2,#CD6D8F,0.8946098106246071,#CD6D8F,random,0,n006.cluster.com,/net/clusterhn.cluster.com/home/justinnhli/git/rdfwrap,justinnhli,2017-06-23 22:32:27.058160,2017-06-23 22:32:27.942007,#DB6C81,0,0.4023919105529785,1000
exact-heuristic,1000,50,2,#CD6D8F,0.8946098106246071,#CD6D8F,random,0,n006.cluster.com,/net/clusterhn.cluster.com/home/justinnhli/git/rdfwrap,justinnhli,2017-06-23 22:32:27.943748,2017-06-23 22:32:28.458917,#B56B7E,0,0.005703926086425781,13
brute-force,1000,50,2,#74B32E,0.8946098106246071,#74B32E,random,0,n006.cluster.com,/net/clusterhn.cluster.com/home/justinnhli/git/rdfwrap,justinnhli,2017-06-23 22:32:28.460763,2017-06-23 22:32:29.343807,#70A332,0,0.39580345153808594,1000
exact-heuristic,1000,50,2,#74B32E,0.8946098106246071,#74B32E,random,0,n006.cluster.com,/net/clusterhn.cluster.com/home/justinnhli/git/rdfwrap,justinnhli,2017-06-23 22:32:29.345702,2017-06-23 22:32:29.856712,#70A332,0,0.004888296127319336,11
brute-force,1000,50,2,#06FDA3,0.8946098106246071,#06FDA3,random,0,n006.cluster.com,/net/clusterhn.cluster.com/home/justinnhli/git/rdfwrap,justinnhli,2017-06-23 22:32:29.858465,2017-06-23 22:32:30.740421,#28F9A7,0,0.3953549861907959,1000
exact-heuristic,1000,50,2,#06FDA3,0.8946098106246071,#06FDA3,random,0,n006.cluster.com,/net/clusterhn.cluster.com/home/justinnhli/git/rdfwrap,justinnhli,2017-06-23 22:32:30.742383,2017-06-23 22:32:31.234437,#28F9A7,0,0.003594636917114258,8
brute-force,1000,50,2,#F71976,0.8946098106246071,#F71976,random,0,n006.cluster.com,/net/clusterhn.cluster.com/home/justinnhli/git/rdfwrap,justinnhli,2017-06-23 22:32:31.236303,2017-06-23 22:32:32.156398,#FB1E83,0,0.40995025634765625,1000
exact-heuristic,1000,50,2,#F71976,0.8946098106246071,#F71976,random,0,n006.cluster.com,/net/clusterhn.cluster.com/home/justinnhli/git/rdfwrap,justinnhli,2017-06-23 22:32:32.158121,2017-06-23 22:32:32.655614,#FB1E83,0,0.010084867477416992,23
brute-force,1000,50,2,#BCB249,0.8946098106246071,#BCB249,random,0,n006.cluster.com,/net/clusterhn.cluster.com/home/justinnhli/git/rdfwrap,justinnhli,2017-06-23 22:32:32.657350,2017-06-23 22:32:33.559092,#BAC151,0,0.3960397243499756,1000
exact-heuristic,1000,50,2,#BCB249,0.8946098106246071,#BCB249,random,0,n006.cluster.com,/net/clusterhn.cluster.com/home/justinnhli/git/rdfwrap,justinnhli,2017-06-23 22:32:33.560858,2017-06-23 22:32:34.052829,#BAC151,0,0.005404949188232422,12
brute-force,1000,100,2,#CD6D8F,0.8946098106246071,#CD6D8F,random,0,n006.cluster.com,/net/clusterhn.cluster.com/home/justinnhli/git/rdfwrap,justinnhli,2017-06-23 22:32:34.054538,2017-06-23 22:32:35.005046,#DB6C81,0,0.4011542797088623,1000
exact-heuristic,1000,100,2,#CD6D8F,0.8946098106246071,#CD6D8F,random,0,n006.cluster.com,/net/clusterhn.cluster.com/home/justinnhli/git/rdfwrap,justinnhli,2017-06-23 22:32:35.006724,2017-06-23 22:32:35.543810,#DB6C81,0,0.0037841796875,8
brute-force,1000,100,2,#74B32E,0.8946098106246071,#74B32E,random,0,n006.cluster.com,/net/clusterhn.cluster.com/home/justinnhli/git/rdfwrap,justinnhli,2017-06-23 22:32:35.545480,2017-06-23 22:32:36.494976,#70A332,0,0.39910101890563965,1000
exact-heuristic,1000,100,2,#74B32E,0.8946098106246071,#74B32E,random,0,n006.cluster.com,/net/clusterhn.cluster.com/home/justinnhli/git/rdfwrap,justinnhli,2017-06-23 22:32:36.496752,2017-06-23 22:32:37.025294,#91BD23,0,0.002032041549682617,4
brute-force,1000,100,2,#06FDA3,0.8946098106246071,#06FDA3,random,0,n006.cluster.com,/net/clusterhn.cluster.com/home/justinnhli/git/rdfwrap,justinnhli,2017-06-23 22:32:37.027323,2017-06-23 22:32:37.981090,#28F9A7,0,0.40223073959350586,1000
