algorithm,always_use_neighbors,num_episodes,num_labels,num_neighbors,random_seed_index,target_color,trial,random_seed,target_label,target_label_index,color_sequence_type,_hostname,_pwd,_username,_start_time,_end_time,answer,answer_episode,changes,num_fallbacks,runtime,total_episodes
brute-force,True,1000,50,0,3,#74B32E,0,0.1717978382015274,olive green,41,random,n006.cluster.com,/net/clusterhn.cluster.com/home/justinnhli/git/rdfwrap,justinnhli,2017-07-24 16:51:41.886824,2017-07-24 16:51:42.941058,#78D229,607,"[[0, 50]]",0,0.48030734062194824,1000
exact-heuristic,True,1000,50,0,3,#74B32E,0,0.1717978382015274,olive green,41,random,n006.cluster.com,/net/clusterhn.cluster.com/home/justinnhli/git/rdfwrap,justinnhli,2017-07-24 16:51:42.944204,2017-07-24 16:51:43.518708,#7AB80A,803,"[[0, 50]]",0,0.0068891048431396484,14
neighbor-heuristic,True,1000,50,2,3,#74B32E,0,0.1717978382015274,olive green,41,random,n006.cluster.com,/net/clusterhn.cluster.com/home/justinnhli/git/rdfwrap,justinnhli,2017-07-24 16:51:43.521846,2017-07-24 16:51:44.119787,#7AB80A,803,"[[0, 50]]",1,0.02107977867126465,41
neighbor-heuristic,False,1000,50,2,3,#74B32E,0,0.1717978382015274,olive green,41,random,n006.cluster.com,/net/clusterhn.cluster.com/home/justinnhli/git/rdfwrap,justinnhli,2017-07-24 16:51:44.121669,2017-07-24 16:51:44.734071,#7AB80A,803,"[[0, 50]]",0,0.0068280696868896484,14
neighbor-heuristic,True,1000,50,5,3,#74B32E,0,0.1717978382015274,olive green,41,random,n006.cluster.com,/net/clusterhn.cluster.com/home/justinnhli/git/rdfwrap,justinnhli,2017-07-24 16:51:44.763352,2017-07-24 16:51:45.393787,#78D229,607,"[[0, 50]]",1,0.052889108657836914,109
neighbor-heuristic,False,1000,50,5,3,#74B32E,0,0.1717978382015274,olive green,41,random,n006.cluster.com,/net/clusterhn.cluster.com/home/justinnhli/git/rdfwrap,justinnhli,2017-07-24 16:51:45.395533,2017-07-24 16:51:46.009126,#7AB80A,803,"[[0, 50]]",0,0.006917476654052734,14
neighbor-heuristic,True,1000,50,10,3,#74B32E,0,0.1717978382015274,olive green,41,random,n006.cluster.com,/net/clusterhn.cluster.com/home/justinnhli/git/rdfwrap,justinnhli,2017-07-24 16:51:46.010851,2017-07-24 16:51:46.690992,#78D229,607,"[[0, 50]]",1,0.09416770935058594,195
neighbor-heuristic,False,1000,50,10,3,#74B32E,0,0.1717978382015274,olive green,41,random,n006.cluster.com,/net/clusterhn.cluster.com/home/justinnhli/git/rdfwrap,justinnhli,2017-07-24 16:51:46.692845,2017-07-24 16:51:47.288033,#7AB80A,803,"[[0, 50]]",0,0.0069043636322021484,14
brute-force,True,1000,50,0,3,#06FDA3,0,0.1717978382015274,turquoise,17,random,n006.cluster.com,/net/clusterhn.cluster.com/home/justinnhli/git/rdfwrap,justinnhli,2017-07-24 16:51:47.289881,2017-07-24 16:51:48.340105,#0CFEB2,746,"[[0, 50]]",0,0.4457218647003174,1000
exact-heuristic,True,1000,50,0,3,#06FDA3,0,0.1717978382015274,turquoise,17,random,n006.cluster.com,/net/clusterhn.cluster.com/home/justinnhli/git/rdfwrap,justinnhli,2017-07-24 16:51:48.342635,2017-07-24 16:51:48.917184,#0CFEB2,746,"[[0, 50]]",0,0.00689387321472168,14
neighbor-heuristic,True,1000,50,2,3,#06FDA3,0,0.1717978382015274,turquoise,17,random,n006.cluster.com,/net/clusterhn.cluster.com/home/justinnhli/git/rdfwrap,justinnhli,2017-07-24 16:51:48.920007,2017-07-24 16:51:49.536499,#0CFEB2,746,"[[0, 50]]",1,0.017857789993286133,36
neighbor-heuristic,False,1000,50,2,3,#06FDA3,0,0.1717978382015274,turquoise,17,random,n006.cluster.com,/net/clusterhn.cluster.com/home/justinnhli/git/rdfwrap,justinnhli,2017-07-24 16:51:49.538294,2017-07-24 16:51:50.119101,#0CFEB2,746,"[[0, 50]]",0,0.006809234619140625,14
neighbor-heuristic,True,1000,50,5,3,#06FDA3,0,0.1717978382015274,turquoise,17,random,n006.cluster.com,/net/clusterhn.cluster.com/home/justinnhli/git/rdfwrap,justinnhli,2017-07-24 16:51:50.121016,2017-07-24 16:51:50.782606,#0CFEB2,746,"[[0, 50]]",1,0.051162004470825195,106
neighbor-heuristic,False,1000,50,5,3,#06FDA3,0,0.1717978382015274,turquoise,17,random,n006.cluster.com,/net/clusterhn.cluster.com/home/justinnhli/git/rdfwrap,justinnhli,2017-07-24 16:51:50.784447,2017-07-24 16:51:51.368975,#0CFEB2,746,"[[0, 50]]",0,0.006851911544799805,14
neighbor-heuristic,True,1000,50,10,3,#06FDA3,0,0.1717978382015274,turquoise,17,random,n006.cluster.com,/net/clusterhn.cluster.com/home/justinnhli/git/rdfwrap,justinnhli,2017-07-24 16:51:51.370778,2017-07-24 16:51:52.069666,#0CFEB2,746,"[[0, 50]]",1,0.11078071594238281,230
neighbor-heuristic,False,1000,50,10,3,#06FDA3,0,0.1717978382015274,turquoise,17,random,n006.cluster.com,/net/clusterhn.cluster.com/home/justinnhli/git/rdfwrap,justinnhli,2017-07-24 16:51:52.071542,2017-07-24 16:51:52.696366,#0CFEB2,746,"[[0, 50]]",0,0.006952762603759766,14
brute-force,True,1000,50,0,3,#F71976,0,0.1717978382015274,hot pink,35,random,n006.cluster.com,/net/clusterhn.cluster.com/home/justinnhli/git/rdfwrap,justinnhli,2017-07-24 16:51:52.698279,2017-07-24 16:51:53.706347,#F81B64,881,"[[0, 50]]",0,0.4405186176300049,1000
exact-heuristic,True,1000,50,0,3,#F71976,0,0.1717978382015274,hot pink,35,random,n006.cluster.com,/net/clusterhn.cluster.com/home/justinnhli/git/rdfwrap,justinnhli,2017-07-24 16:51:53.709045,2017-07-24 16:51:54.312542,#F81B64,881,"[[0, 50]]",0,0.008759260177612305,18
neighbor-heuristic,True,1000,50,2,3,#F71976,0,0.1717978382015274,hot pink,35,random,n006.cluster.com,/net/clusterhn.cluster.com/home/justinnhli/git/rdfwrap,justinnhli,2017-07-24 16:51:54.315529,2017-07-24 16:51:54.906360,#F81B64,881,"[[0, 50]]",1,0.01877737045288086,38
neighbor-heuristic,False,1000,50,2,3,#F71976,0,0.1717978382015274,hot pink,35,random,n006.cluster.com,/net/clusterhn.cluster.com/home/justinnhli/git/rdfwrap,justinnhli,2017-07-24 16:51:54.924509,2017-07-24 16:51:55.533820,#F81B64,881,"[[0, 50]]",0,0.008632421493530273,18
neighbor-heuristic,True,1000,50,5,3,#F71976,0,0.1717978382015274,hot pink,35,random,n006.cluster.com,/net/clusterhn.cluster.com/home/justinnhli/git/rdfwrap,justinnhli,2017-07-24 16:51:55.535598,2017-07-24 16:51:56.169545,#F81B64,881,"[[0, 50]]",1,0.052857160568237305,109
neighbor-heuristic,False,1000,50,5,3,#F71976,0,0.1717978382015274,hot pink,35,random,n006.cluster.com,/net/clusterhn.cluster.com/home/justinnhli/git/rdfwrap,justinnhli,2017-07-24 16:51:56.171290,2017-07-24 16:51:56.759549,#F81B64,881,"[[0, 50]]",0,0.008887290954589844,18
neighbor-heuristic,True,1000,50,10,3,#F71976,0,0.1717978382015274,hot pink,35,random,n006.cluster.com,/net/clusterhn.cluster.com/home/justinnhli/git/rdfwrap,justinnhli,2017-07-24 16:51:56.761430,2017-07-24 16:51:57.481337,#F81B64,881,"[[0, 50]]",1,0.10162591934204102,213
neighbor-heuristic,False,1000,50,10,3,#F71976,0,0.1717978382015274,hot pink,35,random,n006.cluster.com,/net/clusterhn.cluster.com/home/justinnhli/git/rdfwrap,justinnhli,2017-07-24 16:51:57.483119,2017-07-24 16:51:58.083704,#F81B64,881,"[[0, 50]]",0,0.00873875617980957,18
brute-force,True,1000,50,0,3,#BCB249,0,0.1717978382015274,tan,20,random,n006.cluster.com,/net/clusterhn.cluster.com/home/justinnhli/git/rdfwrap,justinnhli,2017-07-24 16:51:58.085557,2017-07-24 16:51:59.129161,#BDA951,720,"[[0, 50]]",0,0.43968820571899414,1000
exact-heuristic,True,1000,50,0,3,#BCB249,0,0.1717978382015274,tan,20,random,n006.cluster.com,/net/clusterhn.cluster.com/home/justinnhli/git/rdfwrap,justinnhli,2017-07-24 16:51:59.131938,2017-07-24 16:51:59.706714,#BDA951,720,"[[0, 50]]",0,0.009097099304199219,19
neighbor-heuristic,True,1000,50,2,3,#BCB249,0,0.1717978382015274,tan,20,random,n006.cluster.com,/net/clusterhn.cluster.com/home/justinnhli/git/rdfwrap,justinnhli,2017-07-24 16:51:59.709452,2017-07-24 16:52:00.345238,#BDA951,720,"[[0, 50]]",1,0.03874564170837402,81
neighbor-heuristic,False,1000,50,2,3,#BCB249,0,0.1717978382015274,tan,20,random,n006.cluster.com,/net/clusterhn.cluster.com/home/justinnhli/git/rdfwrap,justinnhli,2017-07-24 16:52:00.347040,2017-07-24 16:52:00.926374,#BDA951,720,"[[0, 50]]",0,0.009119272232055664,19
neighbor-heuristic,True,1000,50,5,3,#BCB249,0,0.1717978382015274,tan,20,random,n006.cluster.com,/net/clusterhn.cluster.com/home/justinnhli/git/rdfwrap,justinnhli,2017-07-24 16:52:00.928243,2017-07-24 16:52:01.577963,#BDA951,720,"[[0, 50]]",1,0.07055068016052246,148
neighbor-heuristic,False,1000,50,5,3,#BCB249,0,0.1717978382015274,tan,20,random,n006.cluster.com,/net/clusterhn.cluster.com/home/justinnhli/git/rdfwrap,justinnhli,2017-07-24 16:52:01.579775,2017-07-24 16:52:02.195014,#BDA951,720,"[[0, 50]]",0,0.009162425994873047,19
neighbor-heuristic,True,1000,50,10,3,#BCB249,0,0.1717978382015274,tan,20,random,n006.cluster.com,/net/clusterhn.cluster.com/home/justinnhli/git/rdfwrap,justinnhli,2017-07-24 16:52:02.196839,2017-07-24 16:52:02.899138,#BDA951,720,"[[0, 50]]",1,0.11499142646789551,241
neighbor-heuristic,False,1000,50,10,3,#BCB249,0,0.1717978382015274,tan,20,random,n006.cluster.com,/net/clusterhn.cluster.com/home/justinnhli/git/rdfwrap,justinnhli,2017-07-24 16:52:02.900980,2017-07-24 16:52:03.522264,#BDA951,720,"[[0, 50]]",0,0.009123563766479492,19
brute-force,True,1000,50,0,3,#608EC6,0,0.1717978382015274,periwinkle,47,random,n006.cluster.com,/net/clusterhn.cluster.com/home/justinnhli/git/rdfwrap,justinnhli,2017-07-24 16:52:03.524178,2017-07-24 16:52:04.534374,#5A8FD0,541,"[[0, 50]]",0,0.4429299831390381,1000
exact-heuristic,True,1000,50,0,3,#608EC6,0,0.1717978382015274,periwinkle,47,random,n006.cluster.com,/net/clusterhn.cluster.com/home/justinnhli/git/rdfwrap,justinnhli,2017-07-24 16:52:04.537046,2017-07-24 16:52:05.137965,#6576C4,631,"[[0, 50]]",0,0.00639653205871582,13
neighbor-heuristic,True,1000,50,2,3,#608EC6,0,0.1717978382015274,periwinkle,47,random,n006.cluster.com,/net/clusterhn.cluster.com/home/justinnhli/git/rdfwrap,justinnhli,2017-07-24 16:52:05.150135,2017-07-24 16:52:05.748763,#6576C4,631,"[[0, 50]]",1,0.026008129119873047,54
neighbor-heuristic,False,1000,50,2,3,#608EC6,0,0.1717978382015274,periwinkle,47,random,n006.cluster.com,/net/clusterhn.cluster.com/home/justinnhli/git/rdfwrap,justinnhli,2017-07-24 16:52:05.750587,2017-07-24 16:52:06.336411,#6576C4,631,"[[0, 50]]",0,0.006491661071777344,13
neighbor-heuristic,True,1000,50,5,3,#608EC6,0,0.1717978382015274,periwinkle,47,random,n006.cluster.com,/net/clusterhn.cluster.com/home/justinnhli/git/rdfwrap,justinnhli,2017-07-24 16:52:06.338249,2017-07-24 16:52:07.008252,#5A8FD0,541,"[[0, 50]]",1,0.05237555503845215,107
neighbor-heuristic,False,1000,50,5,3,#608EC6,0,0.1717978382015274,periwinkle,47,random,n006.cluster.com,/net/clusterhn.cluster.com/home/justinnhli/git/rdfwrap,justinnhli,2017-07-24 16:52:07.010030,2017-07-24 16:52:07.613748,#6576C4,631,"[[0, 50]]",0,0.006622314453125,13
neighbor-heuristic,True,1000,50,10,3,#608EC6,0,0.1717978382015274,periwinkle,47,random,n006.cluster.com,/net/clusterhn.cluster.com/home/justinnhli/git/rdfwrap,justinnhli,2017-07-24 16:52:07.615565,2017-07-24 16:52:08.344167,#5A8FD0,541,"[[0, 50]]",1,0.0975499153137207,197
neighbor-heuristic,False,1000,50,10,3,#608EC6,0,0.1717978382015274,periwinkle,47,random,n006.cluster.com,/net/clusterhn.cluster.com/home/justinnhli/git/rdfwrap,justinnhli,2017-07-24 16:52:08.345920,2017-07-24 16:52:08.946696,#6576C4,631,"[[0, 50]]",0,0.006582975387573242,13
brute-force,True,1000,50,0,3,#757988,0,0.1717978382015274,gray,27,random,n006.cluster.com,/net/clusterhn.cluster.com/home/justinnhli/git/rdfwrap,justinnhli,2017-07-24 16:52:08.948462,2017-07-24 16:52:09.987044,#768C84,962,"[[0, 50]]",0,0.4680335521697998,1000
exact-heuristic,True,1000,50,0,3,#757988,0,0.1717978382015274,gray,27,random,n006.cluster.com,/net/clusterhn.cluster.com/home/justinnhli/git/rdfwrap,justinnhli,2017-07-24 16:52:09.989620,2017-07-24 16:52:10.570481,#768C84,962,"[[0, 50]]",0,0.004207611083984375,8
neighbor-heuristic,True,1000,50,2,3,#757988,0,0.1717978382015274,gray,27,random,n006.cluster.com,/net/clusterhn.cluster.com/home/justinnhli/git/rdfwrap,justinnhli,2017-07-24 16:52:10.573614,2017-07-24 16:52:11.178906,#768C84,962,"[[0, 50]]",1,0.020617008209228516,41
neighbor-heuristic,False,1000,50,2,3,#757988,0,0.1717978382015274,gray,27,random,n006.cluster.com,/net/clusterhn.cluster.com/home/justinnhli/git/rdfwrap,justinnhli,2017-07-24 16:52:11.180719,2017-07-24 16:52:11.779110,#768C84,962,"[[0, 50]]",0,0.004050016403198242,8
neighbor-heuristic,True,1000,50,5,3,#757988,0,0.1717978382015274,gray,27,random,n006.cluster.com,/net/clusterhn.cluster.com/home/justinnhli/git/rdfwrap,justinnhli,2017-07-24 16:52:11.780768,2017-07-24 16:52:12.407639,#768C84,962,"[[0, 50]]",1,0.04029393196105957,80
neighbor-heuristic,False,1000,50,5,3,#757988,0,0.1717978382015274,gray,27,random,n006.cluster.com,/net/clusterhn.cluster.com/home/justinnhli/git/rdfwrap,justinnhli,2017-07-24 16:52:12.409442,2017-07-24 16:52:13.028037,#768C84,962,"[[0, 50]]",0,0.004750728607177734,8
neighbor-heuristic,True,1000,50,10,3,#757988,0,0.1717978382015274,gray,27,random,n006.cluster.com,/net/clusterhn.cluster.com/home/justinnhli/git/rdfwrap,justinnhli,2017-07-24 16:52:13.029928,2017-07-24 16:52:13.734607,#768C84,962,"[[0, 50]]",1,0.10800743103027344,230
neighbor-heuristic,False,1000,50,10,3,#757988,0,0.1717978382015274,gray,27,random,n006.cluster.com,/net/clusterhn.cluster.com/home/justinnhli/git/rdfwrap,justinnhli,2017-07-24 16:52:13.736542,2017-07-24 16:52:14.350919,#768C84,962,"[[0, 50]]",0,0.004061222076416016,8
brute-force,True,1000,50,0,3,#46E35F,0,0.1717978382015274,bright green,26,random,n006.cluster.com,/net/clusterhn.cluster.com/home/justinnhli/git/rdfwrap,justinnhli,2017-07-24 16:52:14.352703,2017-07-24 16:52:15.347817,#4EE45F,8,"[[0, 50]]",0,0.43320345878601074,1000
exact-heuristic,True,1000,50,0,3,#46E35F,0,0.1717978382015274,bright green,26,random,n006.cluster.com,/net/clusterhn.cluster.com/home/justinnhli/git/rdfwrap,justinnhli,2017-07-24 16:52:15.350437,2017-07-24 16:52:15.918964,#44F252,452,"[[0, 50]]",0,0.00838327407836914,17
neighbor-heuristic,True,1000,50,2,3,#46E35F,0,0.1717978382015274,bright green,26,random,n006.cluster.com,/net/clusterhn.cluster.com/home/justinnhli/git/rdfwrap,justinnhli,2017-07-24 16:52:15.932999,2017-07-24 16:52:16.535995,#44F252,452,"[[0, 50]]",1,0.029099702835083008,63
neighbor-heuristic,False,1000,50,2,3,#46E35F,0,0.1717978382015274,bright green,26,random,n006.cluster.com,/net/clusterhn.cluster.com/home/justinnhli/git/rdfwrap,justinnhli,2017-07-24 16:52:16.537708,2017-07-24 16:52:17.098397,#44F252,452,"[[0, 50]]",0,0.007835865020751953,17
neighbor-heuristic,True,1000,50,5,3,#46E35F,0,0.1717978382015274,bright green,26,random,n006.cluster.com,/net/clusterhn.cluster.com/home/justinnhli/git/rdfwrap,justinnhli,2017-07-24 16:52:17.100049,2017-07-24 16:52:17.737149,#4EE45F,8,"[[0, 50]]",1,0.05296635627746582,109
neighbor-heuristic,False,1000,50,5,3,#46E35F,0,0.1717978382015274,bright green,26,random,n006.cluster.com,/net/clusterhn.cluster.com/home/justinnhli/git/rdfwrap,justinnhli,2017-07-24 16:52:17.738881,2017-07-24 16:52:18.316725,#44F252,452,"[[0, 50]]",0,0.008154869079589844,17
neighbor-heuristic,True,1000,50,10,3,#46E35F,0,0.1717978382015274,bright green,26,random,n006.cluster.com,/net/clusterhn.cluster.com/home/justinnhli/git/rdfwrap,justinnhli,2017-07-24 16:52:18.318407,2017-07-24 16:52:19.015776,#4EE45F,8,"[[0, 50]]",1,0.09384608268737793,198
neighbor-heuristic,False,1000,50,10,3,#46E35F,0,0.1717978382015274,bright green,26,random,n006.cluster.com,/net/clusterhn.cluster.com/home/justinnhli/git/rdfwrap,justinnhli,2017-07-24 16:52:19.017485,2017-07-24 16:52:19.605831,#44F252,452,"[[0, 50]]",0,0.00800633430480957,17
brute-force,True,1000,50,0,3,#25AF13,0,0.1717978382015274,green,0,random,n006.cluster.com,/net/clusterhn.cluster.com/home/justinnhli/git/rdfwrap,justinnhli,2017-07-24 16:52:19.607551,2017-07-24 16:52:20.647883,#0FAB11,300,"[[0, 50]]",0,0.47240138053894043,1000
exact-heuristic,True,1000,50,0,3,#25AF13,0,0.1717978382015274,green,0,random,n006.cluster.com,/net/clusterhn.cluster.com/home/justinnhli/git/rdfwrap,justinnhli,2017-07-24 16:52:20.650442,2017-07-24 16:52:21.238944,#1DB224,446,"[[0, 50]]",0,0.015812158584594727,33
neighbor-heuristic,True,1000,50,2,3,#25AF13,0,0.1717978382015274,green,0,random,n006.cluster.com,/net/clusterhn.cluster.com/home/justinnhli/git/rdfwrap,justinnhli,2017-07-24 16:52:21.241743,2017-07-24 16:52:21.845263,#1DB224,446,"[[0, 50]]",1,0.03269004821777344,68
neighbor-heuristic,False,1000,50,2,3,#25AF13,0,0.1717978382015274,green,0,random,n006.cluster.com,/net/clusterhn.cluster.com/home/justinnhli/git/rdfwrap,justinnhli,2017-07-24 16:52:21.846912,2017-07-24 16:52:22.458796,#1DB224,446,"[[0, 50]]",0,0.01580524444580078,33
neighbor-heuristic,True,1000,50,5,3,#25AF13,0,0.1717978382015274,green,0,random,n006.cluster.com,/net/clusterhn.cluster.com/home/justinnhli/git/rdfwrap,justinnhli,2017-07-24 16:52:22.460532,2017-07-24 16:52:23.095181,#1DB224,446,"[[0, 50]]",1,0.049947261810302734,102
neighbor-heuristic,False,1000,50,5,3,#25AF13,0,0.1717978382015274,green,0,random,n006.cluster.com,/net/clusterhn.cluster.com/home/justinnhli/git/rdfwrap,justinnhli,2017-07-24 16:52:23.096885,2017-07-24 16:52:23.708911,#1DB224,446,"[[0, 50]]",0,0.015285491943359375,33
neighbor-heuristic,True,1000,50,10,3,#25AF13,0,0.1717978382015274,green,0,random,n006.cluster.com,/net/clusterhn.cluster.com/home/justinnhli/git/rdfwrap,justinnhli,2017-07-24 16:52:23.710478,2017-07-24 16:52:24.383987,#1DB224,446,"[[0, 50]]",1,0.09323239326477051,197
neighbor-heuristic,False,1000,50,10,3,#25AF13,0,0.1717978382015274,green,0,random,n006.cluster.com,/net/clusterhn.cluster.com/home/justinnhli/git/rdfwrap,justinnhli,2017-07-24 16:52:24.385648,2017-07-24 16:52:24.985508,#1DB224,446,"[[0, 50]]",0,0.015984535217285156,33
brute-force,True,1000,50,0,3,#057D68,0,0.1717978382015274,forest green,24,random,n006.cluster.com,/net/clusterhn.cluster.com/home/justinnhli/git/rdfwrap,justinnhli,2017-07-24 16:52:24.987997,2017-07-24 16:52:26.005584,#0C8B64,4,"[[0, 50]]",0,0.4341011047363281,1000
exact-heuristic,True,1000,50,0,3,#057D68,0,0.1717978382015274,forest green,24,random,n006.cluster.com,/net/clusterhn.cluster.com/home/justinnhli/git/rdfwrap,justinnhli,2017-07-24 16:52:26.023982,2017-07-24 16:52:26.601942,#13885D,959,"[[0, 50]]",0,0.015283346176147461,33
neighbor-heuristic,True,1000,50,2,3,#057D68,0,0.1717978382015274,forest green,24,random,n006.cluster.com,/net/clusterhn.cluster.com/home/justinnhli/git/rdfwrap,justinnhli,2017-07-24 16:52:26.604645,2017-07-24 16:52:27.222579,#13885D,959,"[[0, 50]]",1,0.035660743713378906,75
neighbor-heuristic,False,1000,50,2,3,#057D68,0,0.1717978382015274,forest green,24,random,n006.cluster.com,/net/clusterhn.cluster.com/home/justinnhli/git/rdfwrap,justinnhli,2017-07-24 16:52:27.224401,2017-07-24 16:52:27.803662,#13885D,959,"[[0, 50]]",0,0.015258550643920898,33
neighbor-heuristic,True,1000,50,5,3,#057D68,0,0.1717978382015274,forest green,24,random,n006.cluster.com,/net/clusterhn.cluster.com/home/justinnhli/git/rdfwrap,justinnhli,2017-07-24 16:52:27.805505,2017-07-24 16:52:28.470798,#13885D,959,"[[0, 50]]",1,0.06737399101257324,142
neighbor-heuristic,False,1000,50,5,3,#057D68,0,0.1717978382015274,forest green,24,random,n006.cluster.com,/net/clusterhn.cluster.com/home/justinnhli/git/rdfwrap,justinnhli,2017-07-24 16:52:28.472510,2017-07-24 16:52:29.057151,#13885D,959,"[[0, 50]]",0,0.015634775161743164,33
neighbor-heuristic,True,1000,50,10,3,#057D68,0,0.1717978382015274,forest green,24,random,n006.cluster.com,/net/clusterhn.cluster.com/home/justinnhli/git/rdfwrap,justinnhli,2017-07-24 16:52:29.058828,2017-07-24 16:52:29.750882,#0C8B64,4,"[[0, 50]]",1,0.1066436767578125,231
neighbor-heuristic,False,1000,50,10,3,#057D68,0,0.1717978382015274,forest green,24,random,n006.cluster.com,/net/clusterhn.cluster.com/home/justinnhli/git/rdfwrap,justinnhli,2017-07-24 16:52:29.752733,2017-07-24 16:52:30.384508,#13885D,959,"[[0, 50]]",0,0.015652179718017578,33
brute-force,True,1000,100,0,3,#CD6D8F,0,0.1717978382015274,rose,50,random,n006.cluster.com,/net/clusterhn.cluster.com/home/justinnhli/git/rdfwrap,justinnhli,2017-07-24 16:52:30.386418,2017-07-24 16:52:31.477958,#E46E93,729,"[[0, 100]]",0,0.4362795352935791,1000
exact-heuristic,True,1000,100,0,3,#CD6D8F,0,0.1717978382015274,rose,50,random,n006.cluster.com,/net/clusterhn.cluster.com/home/justinnhli/git/rdfwrap,justinnhli,2017-07-24 16:52:31.480754,2017-07-24 16:52:32.175225,#E0668A,488,"[[0, 100]]",0,0.004586219787597656,9
neighbor-heuristic,True,1000,100,2,3,#CD6D8F,0,0.1717978382015274,rose,50,random,n006.cluster.com,/net/clusterhn.cluster.com/home/justinnhli/git/rdfwrap,justinnhli,2017-07-24 16:52:32.187039,2017-07-24 16:52:32.861698,#E0668A,488,"[[0, 100]]",1,0.019315719604492188,39
neighbor-heuristic,False,1000,100,2,3,#CD6D8F,0,0.1717978382015274,rose,50,random,n006.cluster.com,/net/clusterhn.cluster.com/home/justinnhli/git/rdfwrap,justinnhli,2017-07-24 16:52:32.863498,2017-07-24 16:52:33.565042,#E0668A,488,"[[0, 100]]",0,0.004595041275024414,9
neighbor-heuristic,True,1000,100,5,3,#CD6D8F,0,0.1717978382015274,rose,50,random,n006.cluster.com,/net/clusterhn.cluster.com/home/justinnhli/git/rdfwrap,justinnhli,2017-07-24 16:52:33.566754,2017-07-24 16:52:34.295583,#E46E93,729,"[[0, 100]]",1,0.04131770133972168,84
neighbor-heuristic,False,1000,100,5,3,#CD6D8F,0,0.1717978382015274,rose,50,random,n006.cluster.com,/net/clusterhn.cluster.com/home/justinnhli/git/rdfwrap,justinnhli,2017-07-24 16:52:34.297395,2017-07-24 16:52:35.009244,#E0668A,488,"[[0, 100]]",0,0.004594564437866211,9
