algorithm	num_episodes	num_labels	num_trials	random_seed	target_color	target_color_hex	color_sequence_type	num_neighbors	_hostname	_pwd	_username	_start_time	_end_time	answer	num_fallbacks	runtime	total_episodes
brute-force	1000	10	5	0.374395196873219	#CD6D8F	#CD6D8F	random	1	Chloes-MacBook-Pro-4.local	/Users/chloerainezeller/Desktop/Research/rdfwrap	chloerainezeller	2017-06-19 15:48:19.155286	2017-06-19 15:48:20.290078	#D07293	0	0.5228438377380371	995
exact-heuristic	1000	10	5	0.374395196873219	#CD6D8F	#CD6D8F	random	1	Chloes-MacBook-Pro-4.local	/Users/chloerainezeller/Desktop/Research/rdfwrap	chloerainezeller	2017-06-19 15:48:20.290231	2017-06-19 15:48:21.391986	#D07293	1	0.5029628276824951	995
brute-force	1000	10	0	0.23938158014086497	#CD6D8F	#CD6D8F	random	1	Chloes-MacBook-Pro-4.local	/Users/chloerainezeller/Desktop/Research/rdfwrap	chloerainezeller	2017-06-19 15:48:21.392283	2017-06-19 15:48:22.470863	#BF6E87	0	0.5166409015655518	999
exact-heuristic	1000	10	0	0.23938158014086497	#CD6D8F	#CD6D8F	random	1	Chloes-MacBook-Pro-4.local	/Users/chloerainezeller/Desktop/Research/rdfwrap	chloerainezeller	2017-06-19 15:48:22.471051	2017-06-19 15:48:23.493395	#BF6E87	1	0.49238085746765137	999
brute-force	1000	10	1	0.23938158014086497	#CD6D8F	#CD6D8F	random	1	Chloes-MacBook-Pro-4.local	/Users/chloerainezeller/Desktop/Research/rdfwrap	chloerainezeller	2017-06-19 15:48:23.493550	2017-06-19 15:48:24.580437	#BF6E87	0	0.5473730564117432	999
exact-heuristic	1000	10	1	0.23938158014086497	#CD6D8F	#CD6D8F	random	1	Chloes-MacBook-Pro-4.local	/Users/chloerainezeller/Desktop/Research/rdfwrap	chloerainezeller	2017-06-19 15:48:24.580587	2017-06-19 15:48:25.638656	#BF6E87	1	0.4977598190307617	999
brute-force	1000	10	2	0.23938158014086497	#CD6D8F	#CD6D8F	random	1	Chloes-MacBook-Pro-4.local	/Users/chloerainezeller/Desktop/Research/rdfwrap	chloerainezeller	2017-06-19 15:48:25.638859	2017-06-19 15:48:26.733885	#BF6E87	0	0.5490570068359375	999
exact-heuristic	1000	10	2	0.23938158014086497	#CD6D8F	#CD6D8F	random	1	Chloes-MacBook-Pro-4.local	/Users/chloerainezeller/Desktop/Research/rdfwrap	chloerainezeller	2017-06-19 15:48:26.734038	2017-06-19 15:48:27.774446	#BF6E87	1	0.49120306968688965	999
brute-force	1000	10	3	0.23938158014086497	#CD6D8F	#CD6D8F	random	1	Chloes-MacBook-Pro-4.local	/Users/chloerainezeller/Desktop/Research/rdfwrap	chloerainezeller	2017-06-19 15:48:27.774628	2017-06-19 15:48:28.825004	#BF6E87	0	0.4865849018096924	999
exact-heuristic	1000	10	3	0.23938158014086497	#CD6D8F	#CD6D8F	random	1	Chloes-MacBook-Pro-4.local	/Users/chloerainezeller/Desktop/Research/rdfwrap	chloerainezeller	2017-06-19 15:48:28.825199	2017-06-19 15:48:29.884378	#BF6E87	1	0.4974820613861084	999
brute-force	1000	10	4	0.23938158014086497	#CD6D8F	#CD6D8F	random	1	Chloes-MacBook-Pro-4.local	/Users/chloerainezeller/Desktop/Research/rdfwrap	chloerainezeller	2017-06-19 15:48:29.884546	2017-06-19 15:48:30.962730	#BF6E87	0	0.504270076751709	999
exact-heuristic	1000	10	4	0.23938158014086497	#CD6D8F	#CD6D8F	random	1	Chloes-MacBook-Pro-4.local	/Users/chloerainezeller/Desktop/Research/rdfwrap	chloerainezeller	2017-06-19 15:48:30.962906	2017-06-19 15:48:32.012486	#BF6E87	1	0.5020291805267334	999
brute-force	1000	10	5	0.23938158014086497	#CD6D8F	#CD6D8F	random	1	Chloes-MacBook-Pro-4.local	/Users/chloerainezeller/Desktop/Research/rdfwrap	chloerainezeller	2017-06-19 15:48:32.012728	2017-06-19 15:48:33.078472	#BF6E87	0	0.48336315155029297	999
exact-heuristic	1000	10	5	0.23938158014086497	#CD6D8F	#CD6D8F	random	1	Chloes-MacBook-Pro-4.local	/Users/chloerainezeller/Desktop/Research/rdfwrap	chloerainezeller	2017-06-19 15:48:33.078626	2017-06-19 15:48:34.146426	#BF6E87	1	0.5078799724578857	999
brute-force	1000	10	0	0.5759982537872608	#CD6D8F	#CD6D8F	random	1	Chloes-MacBook-Pro-4.local	/Users/chloerainezeller/Desktop/Research/rdfwrap	chloerainezeller	2017-06-19 15:48:34.146730	2017-06-19 15:48:35.195718	#C36E81	0	0.4747190475463867	998
exact-heuristic	1000	10	0	0.5759982537872608	#CD6D8F	#CD6D8F	random	1	Chloes-MacBook-Pro-4.local	/Users/chloerainezeller/Desktop/Research/rdfwrap	chloerainezeller	2017-06-19 15:48:35.195917	2017-06-19 15:48:36.215184	#C36E81	1	0.47626590728759766	998
brute-force	1000	10	1	0.5759982537872608	#CD6D8F	#CD6D8F	random	1	Chloes-MacBook-Pro-4.local	/Users/chloerainezeller/Desktop/Research/rdfwrap	chloerainezeller	2017-06-19 15:48:36.215524	2017-06-19 15:48:37.296586	#C36E81	0	0.502593994140625	998
exact-heuristic	1000	10	1	0.5759982537872608	#CD6D8F	#CD6D8F	random	1	Chloes-MacBook-Pro-4.local	/Users/chloerainezeller/Desktop/Research/rdfwrap	chloerainezeller	2017-06-19 15:48:37.296748	2017-06-19 15:48:38.360903	#C36E81	1	0.5190019607543945	998
brute-force	1000	10	2	0.5759982537872608	#CD6D8F	#CD6D8F	random	1	Chloes-MacBook-Pro-4.local	/Users/chloerainezeller/Desktop/Research/rdfwrap	chloerainezeller	2017-06-19 15:48:38.361077	2017-06-19 15:48:39.382071	#C36E81	0	0.46550512313842773	998
exact-heuristic	1000	10	2	0.5759982537872608	#CD6D8F	#CD6D8F	random	1	Chloes-MacBook-Pro-4.local	/Users/chloerainezeller/Desktop/Research/rdfwrap	chloerainezeller	2017-06-19 15:48:39.382245	2017-06-19 15:48:40.408334	#C36E81	1	0.4732999801635742	998
brute-force	1000	10	3	0.5759982537872608	#CD6D8F	#CD6D8F	random	1	Chloes-MacBook-Pro-4.local	/Users/chloerainezeller/Desktop/Research/rdfwrap	chloerainezeller	2017-06-19 15:48:40.408498	2017-06-19 15:48:41.454807	#C36E81	0	0.49097490310668945	998
exact-heuristic	1000	10	3	0.5759982537872608	#CD6D8F	#CD6D8F	random	1	Chloes-MacBook-Pro-4.local	/Users/chloerainezeller/Desktop/Research/rdfwrap	chloerainezeller	2017-06-19 15:48:41.454965	2017-06-19 15:48:42.478182	#C36E81	1	0.5000729560852051	998
brute-force	1000	10	4	0.5759982537872608	#CD6D8F	#CD6D8F	random	1	Chloes-MacBook-Pro-4.local	/Users/chloerainezeller/Desktop/Research/rdfwrap	chloerainezeller	2017-06-19 15:48:42.478443	2017-06-19 15:48:43.541865	#C36E81	0	0.5392611026763916	998
exact-heuristic	1000	10	4	0.5759982537872608	#CD6D8F	#CD6D8F	random	1	Chloes-MacBook-Pro-4.local	/Users/chloerainezeller/Desktop/Research/rdfwrap	chloerainezeller	2017-06-19 15:48:43.542039	2017-06-19 15:48:44.854025	#C36E81	1	0.5714411735534668	998
brute-force	1000	10	5	0.5759982537872608	#CD6D8F	#CD6D8F	random	1	Chloes-MacBook-Pro-4.local	/Users/chloerainezeller/Desktop/Research/rdfwrap	chloerainezeller	2017-06-19 15:48:44.854184	2017-06-19 15:48:45.932948	#C36E81	0	0.5181009769439697	998
exact-heuristic	1000	10	5	0.5759982537872608	#CD6D8F	#CD6D8F	random	1	Chloes-MacBook-Pro-4.local	/Users/chloerainezeller/Desktop/Research/rdfwrap	chloerainezeller	2017-06-19 15:48:45.933107	2017-06-19 15:48:47.030699	#C36E81	1	0.504647970199585	998
brute-force	1000	10	0	0.6089990701367864	#74B32E	#74B32E	random	1	Chloes-MacBook-Pro-4.local	/Users/chloerainezeller/Desktop/Research/rdfwrap	chloerainezeller	2017-06-19 15:48:47.030885	2017-06-19 15:48:48.096153	#76A42A	0	0.5044429302215576	995
exact-heuristic	1000	10	0	0.6089990701367864	#74B32E	#74B32E	random	1	Chloes-MacBook-Pro-4.local	/Users/chloerainezeller/Desktop/Research/rdfwrap	chloerainezeller	2017-06-19 15:48:48.096439	2017-06-19 15:48:49.150237	#76A42A	1	0.4809150695800781	995
brute-force	1000	10	1	0.6089990701367864	#74B32E	#74B32E	random	1	Chloes-MacBook-Pro-4.local	/Users/chloerainezeller/Desktop/Research/rdfwrap	chloerainezeller	2017-06-19 15:48:49.150396	2017-06-19 15:48:50.186475	#76A42A	0	0.4843251705169678	995
exact-heuristic	1000	10	1	0.6089990701367864	#74B32E	#74B32E	random	1	Chloes-MacBook-Pro-4.local	/Users/chloerainezeller/Desktop/Research/rdfwrap	chloerainezeller	2017-06-19 15:48:50.186700	2017-06-19 15:48:51.227725	#76A42A	1	0.4776458740234375	995
brute-force	1000	10	2	0.6089990701367864	#74B32E	#74B32E	random	1	Chloes-MacBook-Pro-4.local	/Users/chloerainezeller/Desktop/Research/rdfwrap	chloerainezeller	2017-06-19 15:48:51.227882	2017-06-19 15:48:52.221715	#76A42A	0	0.46741795539855957	995
exact-heuristic	1000	10	2	0.6089990701367864	#74B32E	#74B32E	random	1	Chloes-MacBook-Pro-4.local	/Users/chloerainezeller/Desktop/Research/rdfwrap	chloerainezeller	2017-06-19 15:48:52.221871	2017-06-19 15:48:53.260194	#76A42A	1	0.48285508155822754	995
brute-force	1000	10	3	0.6089990701367864	#74B32E	#74B32E	random	1	Chloes-MacBook-Pro-4.local	/Users/chloerainezeller/Desktop/Research/rdfwrap	chloerainezeller	2017-06-19 15:48:53.260388	2017-06-19 15:48:54.310118	#76A42A	0	0.5116190910339355	995
exact-heuristic	1000	10	3	0.6089990701367864	#74B32E	#74B32E	random	1	Chloes-MacBook-Pro-4.local	/Users/chloerainezeller/Desktop/Research/rdfwrap	chloerainezeller	2017-06-19 15:48:54.310276	2017-06-19 15:48:55.384316	#76A42A	1	0.4996368885040283	995
brute-force	1000	10	4	0.6089990701367864	#74B32E	#74B32E	random	1	Chloes-MacBook-Pro-4.local	/Users/chloerainezeller/Desktop/Research/rdfwrap	chloerainezeller	2017-06-19 15:48:55.384495	2017-06-19 15:48:56.447235	#76A42A	0	0.4973611831665039	995
exact-heuristic	1000	10	4	0.6089990701367864	#74B32E	#74B32E	random	1	Chloes-MacBook-Pro-4.local	/Users/chloerainezeller/Desktop/Research/rdfwrap	chloerainezeller	2017-06-19 15:48:56.447399	2017-06-19 15:48:57.550720	#76A42A	1	0.5244438648223877	995
brute-force	1000	10	5	0.6089990701367864	#74B32E	#74B32E	random	1	Chloes-MacBook-Pro-4.local	/Users/chloerainezeller/Desktop/Research/rdfwrap	chloerainezeller	2017-06-19 15:48:57.550935	2017-06-19 15:48:58.576385	#76A42A	0	0.4746251106262207	995
exact-heuristic	1000	10	5	0.6089990701367864	#74B32E	#74B32E	random	1	Chloes-MacBook-Pro-4.local	/Users/chloerainezeller/Desktop/Research/rdfwrap	chloerainezeller	2017-06-19 15:48:58.576536	2017-06-19 15:48:59.646871	#76A42A	1	0.5204310417175293	995
brute-force	1000	10	0	0.4979078532072325	#74B32E	#74B32E	random	1	Chloes-MacBook-Pro-4.local	/Users/chloerainezeller/Desktop/Research/rdfwrap	chloerainezeller	2017-06-19 15:48:59.647045	2017-06-19 15:49:00.690033	#76A027	0	0.5028581619262695	1000
exact-heuristic	1000	10	0	0.4979078532072325	#74B32E	#74B32E	random	1	Chloes-MacBook-Pro-4.local	/Users/chloerainezeller/Desktop/Research/rdfwrap	chloerainezeller	2017-06-19 15:49:00.690254	2017-06-19 15:49:01.422352	#76A027	1	0.19421792030334473	1000
brute-force	1000	10	1	0.4979078532072325	#74B32E	#74B32E	random	1	Chloes-MacBook-Pro-4.local	/Users/chloerainezeller/Desktop/Research/rdfwrap	chloerainezeller	2017-06-19 15:49:01.422582	2017-06-19 15:49:02.563963	#76A027	0	0.5411219596862793	1000
exact-heuristic	1000	10	1	0.4979078532072325	#74B32E	#74B32E	random	1	Chloes-MacBook-Pro-4.local	/Users/chloerainezeller/Desktop/Research/rdfwrap	chloerainezeller	2017-06-19 15:49:02.564132	2017-06-19 15:49:03.620746	#76A027	1	0.4890940189361572	1000
brute-force	1000	10	2	0.4979078532072325	#74B32E	#74B32E	random	1	Chloes-MacBook-Pro-4.local	/Users/chloerainezeller/Desktop/Research/rdfwrap	chloerainezeller	2017-06-19 15:49:03.620899	2017-06-19 15:49:04.704858	#76A027	0	0.524860143661499	1000
exact-heuristic	1000	10	2	0.4979078532072325	#74B32E	#74B32E	random	1	Chloes-MacBook-Pro-4.local	/Users/chloerainezeller/Desktop/Research/rdfwrap	chloerainezeller	2017-06-19 15:49:04.705011	2017-06-19 15:49:05.724633	#76A027	1	0.47970008850097656	1000
brute-force	1000	10	3	0.4979078532072325	#74B32E	#74B32E	random	1	Chloes-MacBook-Pro-4.local	/Users/chloerainezeller/Desktop/Research/rdfwrap	chloerainezeller	2017-06-19 15:49:05.724802	2017-06-19 15:49:06.828611	#76A027	0	0.5207247734069824	1000
exact-heuristic	1000	10	3	0.4979078532072325	#74B32E	#74B32E	random	1	Chloes-MacBook-Pro-4.local	/Users/chloerainezeller/Desktop/Research/rdfwrap	chloerainezeller	2017-06-19 15:49:06.828856	2017-06-19 15:49:07.908114	#76A027	1	0.5067651271820068	1000
brute-force	1000	10	4	0.4979078532072325	#74B32E	#74B32E	random	1	Chloes-MacBook-Pro-4.local	/Users/chloerainezeller/Desktop/Research/rdfwrap	chloerainezeller	2017-06-19 15:49:07.908274	2017-06-19 15:49:09.007900	#76A027	0	0.516834020614624	1000
exact-heuristic	1000	10	4	0.4979078532072325	#74B32E	#74B32E	random	1	Chloes-MacBook-Pro-4.local	/Users/chloerainezeller/Desktop/Research/rdfwrap	chloerainezeller	2017-06-19 15:49:09.008075	2017-06-19 15:49:10.082525	#76A027	1	0.5092370510101318	1000
brute-force	1000	10	5	0.4979078532072325	#74B32E	#74B32E	random	1	Chloes-MacBook-Pro-4.local	/Users/chloerainezeller/Desktop/Research/rdfwrap	chloerainezeller	2017-06-19 15:49:10.082679	2017-06-19 15:49:11.186850	#76A027	0	0.5114021301269531	1000
exact-heuristic	1000	10	5	0.4979078532072325	#74B32E	#74B32E	random	1	Chloes-MacBook-Pro-4.local	/Users/chloerainezeller/Desktop/Research/rdfwrap	chloerainezeller	2017-06-19 15:49:11.187000	2017-06-19 15:49:12.279933	#76A027	1	0.5047488212585449	1000
brute-force	1000	10	0	0.8382372362691031	#74B32E	#74B32E	random	1	Chloes-MacBook-Pro-4.local	/Users/chloerainezeller/Desktop/Research/rdfwrap	chloerainezeller	2017-06-19 15:49:12.280098	2017-06-19 15:49:13.380155	#7CBA2C	0	0.5092740058898926	996
exact-heuristic	1000	10	0	0.8382372362691031	#74B32E	#74B32E	random	1	Chloes-MacBook-Pro-4.local	/Users/chloerainezeller/Desktop/Research/rdfwrap	chloerainezeller	2017-06-19 15:49:13.380368	2017-06-19 15:49:14.434172	#7CBA2C	1	0.5066230297088623	996
brute-force	1000	10	1	0.8382372362691031	#74B32E	#74B32E	random	1	Chloes-MacBook-Pro-4.local	/Users/chloerainezeller/Desktop/Research/rdfwrap	chloerainezeller	2017-06-19 15:49:14.434360	2017-06-19 15:49:15.471725	#7CBA2C	0	0.48684000968933105	996
exact-heuristic	1000	10	1	0.8382372362691031	#74B32E	#74B32E	random	1	Chloes-MacBook-Pro-4.local	/Users/chloerainezeller/Desktop/Research/rdfwrap	chloerainezeller	2017-06-19 15:49:15.471889	2017-06-19 15:49:16.537351	#7CBA2C	1	0.5133540630340576	996
brute-force	1000	10	2	0.8382372362691031	#74B32E	#74B32E	random	1	Chloes-MacBook-Pro-4.local	/Users/chloerainezeller/Desktop/Research/rdfwrap	chloerainezeller	2017-06-19 15:49:16.537515	2017-06-19 15:49:17.604210	#7CBA2C	0	0.4954371452331543	996
exact-heuristic	1000	10	2	0.8382372362691031	#74B32E	#74B32E	random	1	Chloes-MacBook-Pro-4.local	/Users/chloerainezeller/Desktop/Research/rdfwrap	chloerainezeller	2017-06-19 15:49:17.604380	2017-06-19 15:49:18.649009	#7CBA2C	1	0.5134110450744629	996
brute-force	1000	10	3	0.8382372362691031	#74B32E	#74B32E	random	1	Chloes-MacBook-Pro-4.local	/Users/chloerainezeller/Desktop/Research/rdfwrap	chloerainezeller	2017-06-19 15:49:18.649169	2017-06-19 15:49:19.720984	#7CBA2C	0	0.486004114151001	996
exact-heuristic	1000	10	3	0.8382372362691031	#74B32E	#74B32E	random	1	Chloes-MacBook-Pro-4.local	/Users/chloerainezeller/Desktop/Research/rdfwrap	chloerainezeller	2017-06-19 15:49:19.721131	2017-06-19 15:49:20.767863	#7CBA2C	1	0.512794017791748	996
brute-force	1000	10	4	0.8382372362691031	#74B32E	#74B32E	random	1	Chloes-MacBook-Pro-4.local	/Users/chloerainezeller/Desktop/Research/rdfwrap	chloerainezeller	2017-06-19 15:49:20.768008	2017-06-19 15:49:21.758267	#7CBA2C	0	0.471937894821167	996
exact-heuristic	1000	10	4	0.8382372362691031	#74B32E	#74B32E	random	1	Chloes-MacBook-Pro-4.local	/Users/chloerainezeller/Desktop/Research/rdfwrap	chloerainezeller	2017-06-19 15:49:21.758438	2017-06-19 15:49:22.814733	#7CBA2C	1	0.51407790184021	996
brute-force	1000	10	5	0.8382372362691031	#74B32E	#74B32E	random	1	Chloes-MacBook-Pro-4.local	/Users/chloerainezeller/Desktop/Research/rdfwrap	chloerainezeller	2017-06-19 15:49:22.814894	2017-06-19 15:49:23.822608	#7CBA2C	0	0.47732090950012207	996
exact-heuristic	1000	10	5	0.8382372362691031	#74B32E	#74B32E	random	1	Chloes-MacBook-Pro-4.local	/Users/chloerainezeller/Desktop/Research/rdfwrap	chloerainezeller	2017-06-19 15:49:23.822770	2017-06-19 15:49:24.837146	#7CBA2C	1	0.5044989585876465	996
brute-force	1000	10	0	0.1717978382015274	#74B32E	#74B32E	random	1	Chloes-MacBook-Pro-4.local	/Users/chloerainezeller/Desktop/Research/rdfwrap	chloerainezeller	2017-06-19 15:49:24.837299	2017-06-19 15:49:25.866247	#78D229	0	0.48670291900634766	995
exact-heuristic	1000	10	0	0.1717978382015274	#74B32E	#74B32E	random	1	Chloes-MacBook-Pro-4.local	/Users/chloerainezeller/Desktop/Research/rdfwrap	chloerainezeller	2017-06-19 15:49:25.866409	2017-06-19 15:49:26.919147	#78D229	1	0.48998117446899414	995
brute-force	1000	10	1	0.1717978382015274	#74B32E	#74B32E	random	1	Chloes-MacBook-Pro-4.local	/Users/chloerainezeller/Desktop/Research/rdfwrap	chloerainezeller	2017-06-19 15:49:26.919302	2017-06-19 15:49:27.934045	#78D229	0	0.47705912590026855	995
exact-heuristic	1000	10	1	0.1717978382015274	#74B32E	#74B32E	random	1	Chloes-MacBook-Pro-4.local	/Users/chloerainezeller/Desktop/Research/rdfwrap	chloerainezeller	2017-06-19 15:49:27.934203	2017-06-19 15:49:28.993121	#78D229	1	0.5061171054840088	995
brute-force	1000	10	2	0.1717978382015274	#74B32E	#74B32E	random	1	Chloes-MacBook-Pro-4.local	/Users/chloerainezeller/Desktop/Research/rdfwrap	chloerainezeller	2017-06-19 15:49:28.993277	2017-06-19 15:49:30.024113	#78D229	0	0.49453210830688477	995
exact-heuristic	1000	10	2	0.1717978382015274	#74B32E	#74B32E	random	1	Chloes-MacBook-Pro-4.local	/Users/chloerainezeller/Desktop/Research/rdfwrap	chloerainezeller	2017-06-19 15:49:30.024280	2017-06-19 15:49:31.053671	#78D229	1	0.4759399890899658	995
brute-force	1000	10	3	0.1717978382015274	#74B32E	#74B32E	random	1	Chloes-MacBook-Pro-4.local	/Users/chloerainezeller/Desktop/Research/rdfwrap	chloerainezeller	2017-06-19 15:49:31.053862	2017-06-19 15:49:32.091184	#78D229	0	0.4958670139312744	995
exact-heuristic	1000	10	3	0.1717978382015274	#74B32E	#74B32E	random	1	Chloes-MacBook-Pro-4.local	/Users/chloerainezeller/Desktop/Research/rdfwrap	chloerainezeller	2017-06-19 15:49:32.091392	2017-06-19 15:49:33.128464	#78D229	1	0.4841611385345459	995
brute-force	1000	10	4	0.1717978382015274	#74B32E	#74B32E	random	1	Chloes-MacBook-Pro-4.local	/Users/chloerainezeller/Desktop/Research/rdfwrap	chloerainezeller	2017-06-19 15:49:33.128675	2017-06-19 15:49:34.209377	#78D229	0	0.5235810279846191	995
exact-heuristic	1000	10	4	0.1717978382015274	#74B32E	#74B32E	random	1	Chloes-MacBook-Pro-4.local	/Users/chloerainezeller/Desktop/Research/rdfwrap	chloerainezeller	2017-06-19 15:49:34.209539	2017-06-19 15:49:35.330234	#78D229	1	0.5426540374755859	995
brute-force	1000	10	5	0.1717978382015274	#74B32E	#74B32E	random	1	Chloes-MacBook-Pro-4.local	/Users/chloerainezeller/Desktop/Research/rdfwrap	chloerainezeller	2017-06-19 15:49:35.330491	2017-06-19 15:49:36.320022	#78D229	0	0.48106908798217773	995
exact-heuristic	1000	10	5	0.1717978382015274	#74B32E	#74B32E	random	1	Chloes-MacBook-Pro-4.local	/Users/chloerainezeller/Desktop/Research/rdfwrap	chloerainezeller	2017-06-19 15:49:36.320190	2017-06-19 15:49:37.388590	#78D229	1	0.4948601722717285	995
brute-force	1000	10	0	0.03258176771935872	#74B32E	#74B32E	random	1	Chloes-MacBook-Pro-4.local	/Users/chloerainezeller/Desktop/Research/rdfwrap	chloerainezeller	2017-06-19 15:49:37.388758	2017-06-19 15:49:38.451529	#83B12C	0	0.5239720344543457	991
exact-heuristic	1000	10	0	0.03258176771935872	#74B32E	#74B32E	random	1	Chloes-MacBook-Pro-4.local	/Users/chloerainezeller/Desktop/Research/rdfwrap	chloerainezeller	2017-06-19 15:49:38.451758	2017-06-19 15:49:39.531126	#83B12C	1	0.4653470516204834	991
brute-force	1000	10	1	0.03258176771935872	#74B32E	#74B32E	random	1	Chloes-MacBook-Pro-4.local	/Users/chloerainezeller/Desktop/Research/rdfwrap	chloerainezeller	2017-06-19 15:49:39.531325	2017-06-19 15:49:40.532223	#83B12C	0	0.496981143951416	991
exact-heuristic	1000	10	1	0.03258176771935872	#74B32E	#74B32E	random	1	Chloes-MacBook-Pro-4.local	/Users/chloerainezeller/Desktop/Research/rdfwrap	chloerainezeller	2017-06-19 15:49:40.532376	2017-06-19 15:49:41.526807	#83B12C	1	0.46300816535949707	991
brute-force	1000	10	2	0.03258176771935872	#74B32E	#74B32E	random	1	Chloes-MacBook-Pro-4.local	/Users/chloerainezeller/Desktop/Research/rdfwrap	chloerainezeller	2017-06-19 15:49:41.526987	2017-06-19 15:49:42.612296	#83B12C	0	0.5248830318450928	991
exact-heuristic	1000	10	2	0.03258176771935872	#74B32E	#74B32E	random	1	Chloes-MacBook-Pro-4.local	/Users/chloerainezeller/Desktop/Research/rdfwrap	chloerainezeller	2017-06-19 15:49:42.612450	2017-06-19 15:49:43.652051	#83B12C	1	0.5101931095123291	991
brute-force	1000	10	3	0.03258176771935872	#74B32E	#74B32E	random	1	Chloes-MacBook-Pro-4.local	/Users/chloerainezeller/Desktop/Research/rdfwrap	chloerainezeller	2017-06-19 15:49:43.652220	2017-06-19 15:49:44.678473	#83B12C	0	0.5034739971160889	991
exact-heuristic	1000	10	3	0.03258176771935872	#74B32E	#74B32E	random	1	Chloes-MacBook-Pro-4.local	/Users/chloerainezeller/Desktop/Research/rdfwrap	chloerainezeller	2017-06-19 15:49:44.678633	2017-06-19 15:49:45.663723	#83B12C	1	0.47144198417663574	991
brute-force	1000	10	4	0.03258176771935872	#74B32E	#74B32E	random	1	Chloes-MacBook-Pro-4.local	/Users/chloerainezeller/Desktop/Research/rdfwrap	chloerainezeller	2017-06-19 15:49:45.663891	2017-06-19 15:49:46.673546	#83B12C	0	0.4672210216522217	991
exact-heuristic	1000	10	4	0.03258176771935872	#74B32E	#74B32E	random	1	Chloes-MacBook-Pro-4.local	/Users/chloerainezeller/Desktop/Research/rdfwrap	chloerainezeller	2017-06-19 15:49:46.673701	2017-06-19 15:49:47.639090	#83B12C	1	0.453732967376709	991
brute-force	1000	10	5	0.03258176771935872	#74B32E	#74B32E	random	1	Chloes-MacBook-Pro-4.local	/Users/chloerainezeller/Desktop/Research/rdfwrap	chloerainezeller	2017-06-19 15:49:47.639249	2017-06-19 15:49:48.625816	#83B12C	0	0.44429588317871094	991
exact-heuristic	1000	10	5	0.03258176771935872	#74B32E	#74B32E	random	1	Chloes-MacBook-Pro-4.local	/Users/chloerainezeller/Desktop/Research/rdfwrap	chloerainezeller	2017-06-19 15:49:48.625975	2017-06-19 15:49:49.608340	#83B12C	1	0.4613308906555176	991
brute-force	1000	10	0	0.8048553004169102	#74B32E	#74B32E	random	1	Chloes-MacBook-Pro-4.local	/Users/chloerainezeller/Desktop/Research/rdfwrap	chloerainezeller	2017-06-19 15:49:49.608559	2017-06-19 15:49:50.606971	#70A52D	0	0.4569830894470215	998
